NYSE,OME,Omega Protein Corporation,OME - Omega Protein Corporation
NYSE,OCR,Omnicare Inc,OCR - Omnicare Inc
NYSE,OCR^A,Omnicare Inc,OCR^A - Omnicare Inc
NYSE,OCR^B,Omnicare Inc,OCR^B - Omnicare Inc
NYSE,OMC,Omnicom Group Inc,OMC - Omnicom Group Inc
NYSE,OMN,OMNOVA Solutions Inc,OMN - OMNOVA Solutions Inc
NYSE,OLP,One Liberty Properties Inc,OLP - One Liberty Properties Inc
NYSE,OB,OneBeacon Insurance Group Ltd,OB - OneBeacon Insurance Group Ltd
NYSE,OKS,ONEOK Partners LP,OKS - ONEOK Partners LP
NYSE,OKE,ONEOK Inc,OKE - ONEOK Inc
NYSE,VIP,Open Joint Stock Company andquot;Vimpel-Communicationsandquot;,VIP - Open Joint Stock Company andquot;Vimpel-Communicationsandquot;
NYSE,OPK,Opko Health Inc,OPK - Opko Health Inc
NYSE,OPY,Oppenheimer Holdings Inc,OPY - Oppenheimer Holdings Inc
NYSE,ORB,Orbital Sciences Corporation,ORB - Orbital Sciences Corporation
NYSE,OWW,Orbitz Worldwide Inc,OWW - Orbitz Worldwide Inc
NYSE,OFG,Oriental Financial Group Inc,OFG - Oriental Financial Group Inc
NYSE,OFG^A,Oriental Financial Group Inc,OFG^A - Oriental Financial Group Inc
NYSE,OFG^B,Oriental Financial Group Inc,OFG^B - Oriental Financial Group Inc
NYSE,OEH,Orient-Express Hotels Ltd,OEH - Orient-Express Hotels Ltd
NYSE,ORN,Orion Marine Group Inc,ORN - Orion Marine Group Inc
NYSE,IX,Orix Corp Ads,IX - Orix Corp Ads
NYSE,ORA,Ormat Technologies Inc,ORA - Ormat Technologies Inc
NYSE,OSK,Oshkosh Truck Corporation,OSK - Oshkosh Truck Corporation
NYSE,OSG,Overseas Shipholding Group Inc,OSG - Overseas Shipholding Group Inc
NYSE,OMI,Owens and Minor Inc,OMI - Owens and Minor Inc
NYSE,OC,Owens Corning Inc,OC - Owens Corning Inc
NYSE,OC WS B,Owens Corning Inc,OC WS B - Owens Corning Inc
NYSE,OI,Owens-Illinois Inc,OI - Owens-Illinois Inc
NYSE,OXM,Oxford Industries Inc,OXM - Oxford Industries Inc
NYSE,OXF,Oxford Resource Partners LP,OXF - Oxford Resource Partners LP
NYSE,TLK,PT Telekomunikasi Indonesia Tbk,TLK - PT Telekomunikasi Indonesia Tbk
NYSE,PNG,PAA Natural Gas Storage LP,PNG - PAA Natural Gas Storage LP
NYSE,PAI,Pacific American Income Shares Inc,PAI - Pacific American Income Shares Inc
NYSE,PACD,Pacific Drilling SA,PACD - Pacific Drilling SA
NYSE,PCG,Pacific Gas and Electric Co,PCG - Pacific Gas and Electric Co
NYSE,PKG,Packaging Corporation of America,PKG - Packaging Corporation of America
NYSE,PLL,Pall Corporation,PLL - Pall Corporation
NYSE,PAM,Pampa Energia SA,PAM - Pampa Energia SA
NYSE,PC,Panasonic Corporation,PC - Panasonic Corporation
NYSE,P,Pandora Media Inc,P - Pandora Media Inc
NYSE,PHX,Panhandle Royalty Company,PHX - Panhandle Royalty Company
NYSE,PAR,PAR Technology Corporation,PAR - PAR Technology Corporation
NYSE,PRGN,Paragon Shipping Inc,PRGN - Paragon Shipping Inc
NYSE,PKE,Park Electrochemical Corporation,PKE - Park Electrochemical Corporation
NYSE,PKD,Parker Drilling Company,PKD - Parker Drilling Company
NYSE,PH,Parker-Hannifin Corporation,PH - Parker-Hannifin Corporation
NYSE,PKY,Parkway Properties Inc,PKY - Parkway Properties Inc
NYSE,PKY^D,Parkway Properties Inc,PKY^D - Parkway Properties Inc
NYSE,PRE,PartnerRe Ltd,PRE - PartnerRe Ltd
NYSE,PRE^C,PartnerRe Ltd,PRE^C - PartnerRe Ltd
NYSE,PRE^D,PartnerRe Ltd,PRE^D - PartnerRe Ltd
NYSE,PRE^E,PartnerRe Ltd,PRE^E - PartnerRe Ltd
NYSE,PTI,Patni Computer Systems Limited,PTI - Patni Computer Systems Limited
NYSE,PCX,Patriot Coal Corporation,PCX - Patriot Coal Corporation
NYSE,BTU,Peabody Energy Corporation,BTU - Peabody Energy Corporation
NYSE,PSO,Pearson Plc,PSO - Pearson Plc
NYSE,PEB,Pebblebrook Hotel Trust,PEB - Pebblebrook Hotel Trust
NYSE,PEB^A,Pebblebrook Hotel Trust,PEB^A - Pebblebrook Hotel Trust
NYSE,PEB^B,Pebblebrook Hotel Trust,PEB^B - Pebblebrook Hotel Trust
NYSE,PE^A,Peco Energy Company,PE^A - Peco Energy Company
NYSE,PE^B,Peco Energy Company,PE^B - Peco Energy Company
NYSE,PE^C,Peco Energy Company,PE^C - Peco Energy Company
NYSE,PE^D,Peco Energy Company,PE^D - Peco Energy Company
NYSE,PBA,Pembina Pipeline Corp,PBA - Pembina Pipeline Corp
NYSE,PGH,Pengrowth Energy Corporation,PGH - Pengrowth Energy Corporation
NYSE,PVA,Penn Virginia Corporation,PVA - Penn Virginia Corporation
NYSE,PVR,Penn Virginia Resource Partners LP,PVR - Penn Virginia Resource Partners LP
NYSE,PWE,Penn West Petroleum Ltd,PWE - Penn West Petroleum Ltd
NYSE,PEI,Pennsylvania Real Estate Investment Trust,PEI - Pennsylvania Real Estate Investment Trust
NYSE,PMT,PennyMac Mortgage Investment Trust,PMT - PennyMac Mortgage Investment Trust
NYSE,PAG,Penske Automotive Group Inc,PAG - Penske Automotive Group Inc
NYSE,PNR,Pentair Inc,PNR - Pentair Inc
NYSE,PBY,Pep Boys-Manny Moe and Jack (The),PBY - Pep Boys-Manny Moe and Jack (The)
NYSE,PEP,Pepsico Inc,PEP - Pepsico Inc
NYSE,PKI,PerkinElmer Inc,PKI - PerkinElmer Inc
NYSE,PBT,Permian Basin Royalty Trust,PBT - Permian Basin Royalty Trust
NYSE,PZE,Petrobras Argentina SA,PZE - Petrobras Argentina SA
NYSE,PTR,PetroChina Company Limited,PTR - PetroChina Company Limited
NYSE,PBR,Petroleo Brasileiro SA- Petrobras,PBR - Petroleo Brasileiro SA- Petrobras
NYSE,PBR A,Petroleo Brasileiro SA- Petrobras,PBR A - Petroleo Brasileiro SA- Petrobras
NYSE,PEO,Petroleum Resources Corporation,PEO - Petroleum Resources Corporation
NYSE,PQ,Petroquest Energy Inc,PQ - Petroquest Energy Inc
NYSE,PFE,Pfizer Inc,PFE - Pfizer Inc
NYSE,PRX,Pharmaceutical Resources Inc,PRX - Pharmaceutical Resources Inc
NYSE,PMC,Pharmerica Corporation,PMC - Pharmerica Corporation
NYSE,PHH,PHH Corp,PHH - PHH Corp
NYSE,PM,Philip Morris International Inc,PM - Philip Morris International Inc
NYSE,PHI,Philippine Long Distance Telephone Company,PHI - Philippine Long Distance Telephone Company
NYSE,PFX,Phoenix Companies Inc (The),PFX - Phoenix Companies Inc (The)
NYSE,PNX,Phoenix Companies Inc (The),PNX - Phoenix Companies Inc (The)
NYSE,FENG,Phoenix New Media Limited,FENG - Phoenix New Media Limited
NYSE,PNY,Piedmont Natural Gas Company Inc,PNY - Piedmont Natural Gas Company Inc
NYSE,PDM,Piedmont Office Realty Trust Inc,PDM - Piedmont Office Realty Trust Inc
NYSE,PIR,Pier 1 Imports Inc,PIR - Pier 1 Imports Inc
NYSE,PIKE,Pike Electric Corp,PIKE - Pike Electric Corp
NYSE,PPC,Pilgrimand#39;s Pride Corporation,PPC - Pilgrimand#39;s Pride Corporation
NYSE,PCQ,PIMCO California Municipal Income Fund,PCQ - PIMCO California Municipal Income Fund
NYSE,PCK,Pimco California Municipal Income Fund II,PCK - Pimco California Municipal Income Fund II
NYSE,PZC,PIMCO California Municipal Income Fund III,PZC - PIMCO California Municipal Income Fund III
NYSE,PCM,PIMCO Commercial Mortgage Securities Trust Inc,PCM - PIMCO Commercial Mortgage Securities Trust Inc
NYSE,PTY,Pimco Corporate and Income Opportunity Fund,PTY - Pimco Corporate and Income Opportunity Fund
NYSE,PCN,Pimco Corporate and Income Stategy Fund,PCN - Pimco Corporate and Income Stategy Fund
NYSE,PGP,Pimco Global Stocksplus and Income Fund,PGP - Pimco Global Stocksplus and Income Fund
NYSE,PHK,Pimco High Income Fund,PHK - Pimco High Income Fund
NYSE,PKO,Pimco Income Opportunity Fund,PKO - Pimco Income Opportunity Fund
NYSE,PFL,PIMCO Income Strategy Fund,PFL - PIMCO Income Strategy Fund
NYSE,PFN,PIMCO Income Strategy Fund II,PFN - PIMCO Income Strategy Fund II
NYSE,PMF,PIMCO Municipal Income Fund,PMF - PIMCO Municipal Income Fund
NYSE,PML,Pimco Municipal Income Fund II,PML - Pimco Municipal Income Fund II
NYSE,PMX,PIMCO Municipal Income Fund III,PMX - PIMCO Municipal Income Fund III
NYSE,PNF,PIMCO New York Municipal Income Fund,PNF - PIMCO New York Municipal Income Fund
NYSE,PNI,Pimco New York Municipal Income Fund II,PNI - Pimco New York Municipal Income Fund II
NYSE,PYN,PIMCO New York Municipal Income Fund III,PYN - PIMCO New York Municipal Income Fund III
NYSE,PNK,Pinnacle Entertainment Inc,PNK - Pinnacle Entertainment Inc
NYSE,PNW,Pinnacle West Capital Corporation,PNW - Pinnacle West Capital Corporation
NYSE,PHD,Pioneer Floating Rate Trust,PHD - Pioneer Floating Rate Trust
NYSE,PHT,Pioneer High Income Trust,PHT - Pioneer High Income Trust
NYSE,MAV,Pioneer Municipal High Income Advantage Trust,MAV - Pioneer Municipal High Income Advantage Trust
NYSE,MHI,Pioneer Municipal High Income Trust,MHI - Pioneer Municipal High Income Trust
NYSE,PXD,Pioneer Natural Resources Company,PXD - Pioneer Natural Resources Company
NYSE,PSE,Pioneer Southwest Energy Partners LP,PSE - Pioneer Southwest Energy Partners LP
NYSE,PJC,Piper Jaffray Companies,PJC - Piper Jaffray Companies
NYSE,PBI,Pitney Bowes Inc,PBI - Pitney Bowes Inc
NYSE,PBI^,Pitney Bowes Inc,PBI^ - Pitney Bowes Inc
NYSE,PAA,Plains All American Pipeline LP,PAA - Plains All American Pipeline LP
NYSE,PXP,Plains Exploration and Production Company,PXP - Plains Exploration and Production Company
NYSE,PLT,Plantronics Inc,PLT - Plantronics Inc
NYSE,PTP,Platinum Underwriters Holdings Ltd,PTP - Platinum Underwriters Holdings Ltd
NYSE,PCL,Plum Creek Timber Company Inc,PCL - Plum Creek Timber Company Inc
NYSE,PNH,PNC Cap Tr E,PNH - PNC Cap Tr E
NYSE,PNC,PNC Financial Services Group Inc (The),PNC - PNC Financial Services Group Inc (The)
NYSE,PNC WS,PNC Financial Services Group Inc (The),PNC WS - PNC Financial Services Group Inc (The)
NYSE,PNC^L,PNC Financial Services Group Inc (The),PNC^L - PNC Financial Services Group Inc (The)
NYSE,PNU CL,PNC Financial Services Group Inc (The),PNU CL - PNC Financial Services Group Inc (The)
NYSE,PNM,PNM Resources Inc (Holding Co),PNM - PNM Resources Inc (Holding Co)
NYSE,PII,Polaris Industries Inc,PII - Polaris Industries Inc
NYSE,POL,PolyOne Corporation,POL - PolyOne Corporation
NYSE,PPO,Polypore International Inc,PPO - Polypore International Inc
NYSE,POR,Portland General Electric Company,POR - Portland General Electric Company
NYSE,PT,Portugal Telecom SGPS SA ,PT - Portugal Telecom SGPS SA 
NYSE,PKX,POSCO,PKX - POSCO
NYSE,POST,Post Holdings Inc,POST - Post Holdings Inc
NYSE,PPS,Post Properties Inc,PPS - Post Properties Inc
NYSE,PPS^A,Post Properties Inc,PPS^A - Post Properties Inc
NYSE,POT,Potash Corporation of Saskatchewan Inc,POT - Potash Corporation of Saskatchewan Inc
NYSE,POM,Potomac Electric Power Company,POM - Potomac Electric Power Company
NYSE,PPG,PPG Industries Inc,PPG - PPG Industries Inc
NYSE,PLV,PPL Corporation,PLV - PPL Corporation
NYSE,PPL,PPL Corporation,PPL - PPL Corporation
NYSE,PPL^U,PPL Corporation,PPL^U - PPL Corporation
NYSE,PPL^W,PPL Corporation,PPL^W - PPL Corporation
NYSE,PJI,PPlus Trust,PJI - PPlus Trust
NYSE,PYA,PPlus Trust,PYA - PPlus Trust
NYSE,PYB,PPlus Trust,PYB - PPlus Trust
NYSE,PYC,PPlus Trust,PYC - PPlus Trust
NYSE,PYG,PPlus Trust,PYG - PPlus Trust
NYSE,PYJ,PPlus Trust,PYJ - PPlus Trust
NYSE,PYK,PPlus Trust,PYK - PPlus Trust
NYSE,PYL,PPlus Trust,PYL - PPlus Trust
NYSE,PYS,PPlus Trust,PYS - PPlus Trust
NYSE,PYT,PPlus Trust,PYT - PPlus Trust
NYSE,PYV,PPlus Trust,PYV - PPlus Trust
NYSE,PX,Praxair Inc,PX - Praxair Inc
NYSE,PCP,Precision Castparts Corporation,PCP - Precision Castparts Corporation
NYSE,PDS,Precision Drilling Corporation,PDS - Precision Drilling Corporation
NYSE,PJA,Preferred Plus Trust Ser QWS 2 Tr Ctf,PJA - Preferred Plus Trust Ser QWS 2 Tr Ctf
NYSE,PJL,Preferred Plus Trust Ser QWS 2 Tr Ctf,PJL - Preferred Plus Trust Ser QWS 2 Tr Ctf
NYSE,PJS,Preferred Plus Trust Ser QWS 2 Tr Ctf,PJS - Preferred Plus Trust Ser QWS 2 Tr Ctf
NYSE,PBH,Prestige Brand Holdings Inc,PBH - Prestige Brand Holdings Inc
NYSE,PVG,Pretium Resources Inc,PVG - Pretium Resources Inc
NYSE,PRI,Primerica Inc,PRI - Primerica Inc
NYSE,PPP,Primero Mining Corp,PPP - Primero Mining Corp
NYSE,PTGI,Primus Telecommunications Group Inc,PTGI - Primus Telecommunications Group Inc
NYSE,PFG,Principal Financial Group Inc,PFG - Principal Financial Group Inc
NYSE,PFG^B,Principal Financial Group Inc,PFG^B - Principal Financial Group Inc
NYSE,PRA,ProAssurance Corporation,PRA - ProAssurance Corporation
NYSE,PG,Procter and Gamble Company (The),PG - Procter and Gamble Company (The)
NYSE,FPC^A,Progress Energy Inc,FPC^A - Progress Energy Inc
NYSE,PGN,Progress Energy Inc,PGN - Progress Energy Inc
NYSE,PGR,Progressive Corporation (The),PGR - Progressive Corporation (The)
NYSE,BIN,Progressive Waste Solutions Ltd,BIN - Progressive Waste Solutions Ltd
NYSE,PRIS,Promotora De Informaciones SA,PRIS - Promotora De Informaciones SA
NYSE,PRIS B,Promotora De Informaciones SA,PRIS B - Promotora De Informaciones SA
NYSE,PRO,PROS Holdings Inc,PRO - PROS Holdings Inc
NYSE,PB,Prosperity Bancshares Inc,PB - Prosperity Bancshares Inc
NYSE,PL,Protective Life Corporation,PL - Protective Life Corporation
NYSE,PL^A,Protective Life Corporation,PL^A - Protective Life Corporation
NYSE,PL^B,Protective Life Corporation,PL^B - Protective Life Corporation
NYSE,PL^D,Protective Life Corporation,PL^D - Protective Life Corporation
NYSE,PL^S,Protective Life Corporation,PL^S - Protective Life Corporation
NYSE,PLP,Protective Life Corporation,PLP - Protective Life Corporation
NYSE,PRLB,Proto Labs Inc,PRLB - Proto Labs Inc
NYSE,PFS,Provident Financial Services Inc,PFS - Provident Financial Services Inc
NYSE,PBNY,Provident New York Bancorp,PBNY - Provident New York Bancorp
NYSE,PFK,Prudential Financial Inc,PFK - Prudential Financial Inc
NYSE,PHR,Prudential Financial Inc,PHR - Prudential Financial Inc
NYSE,PRU,Prudential Financial Inc,PRU - Prudential Financial Inc
NYSE,PUK,Prudential Public Limited Company,PUK - Prudential Public Limited Company
NYSE,PUK^,Prudential Public Limited Company,PUK^ - Prudential Public Limited Company
NYSE,PUK^A,Prudential Public Limited Company,PUK^A - Prudential Public Limited Company
NYSE,PSB,PS Business Parks Inc,PSB - PS Business Parks Inc
NYSE,PSB^H,PS Business Parks Inc,PSB^H - PS Business Parks Inc
NYSE,PSB^I,PS Business Parks Inc,PSB^I - PS Business Parks Inc
NYSE,PSB^P,PS Business Parks Inc,PSB^P - PS Business Parks Inc
NYSE,PSB^R,PS Business Parks Inc,PSB^R - PS Business Parks Inc
NYSE,PSB^S,PS Business Parks Inc,PSB^S - PS Business Parks Inc
NYSE,IIT,PT Indosat Tbk,IIT - PT Indosat Tbk
NYSE,PGI,PTEK Holdings Inc,PGI - PTEK Holdings Inc
NYSE,PEG,Public Service Enterprise Group Incorporated,PEG - Public Service Enterprise Group Incorporated
NYSE,PSA,Public Storage,PSA - Public Storage
NYSE,PSA^A,Public Storage,PSA^A - Public Storage
NYSE,PSA^C,Public Storage,PSA^C - Public Storage
NYSE,PSA^D,Public Storage,PSA^D - Public Storage
NYSE,PSA^F,Public Storage,PSA^F - Public Storage
NYSE,PSA^M CL,Public Storage,PSA^M CL - Public Storage
NYSE,PSA^N,Public Storage,PSA^N - Public Storage
NYSE,PSA^O,Public Storage,PSA^O - Public Storage
NYSE,PSA^P,Public Storage,PSA^P - Public Storage
NYSE,PSA^Q,Public Storage,PSA^Q - Public Storage
NYSE,PSA^R,Public Storage,PSA^R - Public Storage
NYSE,PSA^S,Public Storage,PSA^S - Public Storage
NYSE,PSA^T,Public Storage,PSA^T - Public Storage
NYSE,PSA^W,Public Storage,PSA^W - Public Storage
NYSE,PSA^X,Public Storage,PSA^X - Public Storage
NYSE,PSA^Z,Public Storage,PSA^Z - Public Storage
NYSE,PULS,Pulse Electronics Corporation,PULS - Pulse Electronics Corporation
NYSE,PHA,PulteGroup Inc,PHA - PulteGroup Inc
NYSE,PHM,PulteGroup Inc,PHM - PulteGroup Inc
NYSE,PCF,Putnam High Income Bond Fund,PCF - Putnam High Income Bond Fund
NYSE,PMM,Putnam Managed Municipal Income Trust,PMM - Putnam Managed Municipal Income Trust
NYSE,PIM,Putnam Master Intermediate Income Trust,PIM - Putnam Master Intermediate Income Trust
NYSE,PMO,Putnam Municipal Opportunities Trust,PMO - Putnam Municipal Opportunities Trust
NYSE,PPT,Putnam Premier Income Trust,PPT - Putnam Premier Income Trust
NYSE,PVH,PVH Corp,PVH - PVH Corp
NYSE,HCF,Pyxis Credit Stategies Fund,HCF - Pyxis Credit Stategies Fund
NYSE,PZN,Pzena Investment Management Inc,PZN - Pzena Investment Management Inc
NYSE,QEP,QEP Resources Inc,QEP - QEP Resources Inc
NYSE,QXM,Qiao Xing Mobile Communication Co Ltd,QXM - Qiao Xing Mobile Communication Co Ltd
NYSE,QIHU,Qihoo 360 Technology Co Ltd,QIHU - Qihoo 360 Technology Co Ltd
NYSE,QRE,QR Energy LP,QRE - QR Energy LP
NYSE,QUAD,Quad Graphics Inc,QUAD - Quad Graphics Inc
NYSE,KWR,Quaker Chemical Corporation,KWR - Quaker Chemical Corporation
NYSE,NX,Quanex Building Products Corporation,NX - Quanex Building Products Corporation
NYSE,PWR,Quanta Services Inc,PWR - Quanta Services Inc
NYSE,QTM,Quantum Corporation,QTM - Quantum Corporation
NYSE,DGX,Quest Diagnostics Incorporated,DGX - Quest Diagnostics Incorporated
NYSE,STR,Questar Corporation,STR - Questar Corporation
NYSE,KWK,Quicksilver Resources Inc,KWK - Quicksilver Resources Inc
NYSE,ZQK,Quiksilver Inc,ZQK - Quiksilver Inc
NYSE,CTQ,Qwest Corporation,CTQ - Qwest Corporation
NYSE,CTW,Qwest Corporation,CTW - Qwest Corporation
NYSE,CTX,Qwest Corporation,CTX - Qwest Corporation
NYSE,RAX,Rackspace Hosting Inc,RAX - Rackspace Hosting Inc
NYSE,RDN,Radian Group Inc,RDN - Radian Group Inc
NYSE,RSH,Radioshack Corporation,RSH - Radioshack Corporation
NYSE,RA,RailAmerica Inc,RA - RailAmerica Inc
NYSE,RAS,RAIT Financial Trust,RAS - RAIT Financial Trust
NYSE,RAS^A,RAIT Financial Trust,RAS^A - RAIT Financial Trust
NYSE,RAS^B,RAIT Financial Trust,RAS^B - RAIT Financial Trust
NYSE,RAS^C,RAIT Financial Trust,RAS^C - RAIT Financial Trust
NYSE,RAH,Ralcorp Holdings Inc,RAH - Ralcorp Holdings Inc
NYSE,RL,Ralph Lauren Corporation,RL - Ralph Lauren Corporation
NYSE,RPT,Ramco-Gershenson Properties Trust,RPT - Ramco-Gershenson Properties Trust
NYSE,RPT^D,Ramco-Gershenson Properties Trust,RPT^D - Ramco-Gershenson Properties Trust
NYSE,RRC,Range Resources Corporation,RRC - Range Resources Corporation
NYSE,RJD,Raymond James Financial Inc,RJD - Raymond James Financial Inc
NYSE,RJF,Raymond James Financial Inc,RJF - Raymond James Financial Inc
NYSE,RYN,Rayonier Inc REIT,RYN - Rayonier Inc REIT
NYSE,RTN,Raytheon Company,RTN - Raytheon Company
NYSE,RCS,RCM Strategic Global Government Fund Inc,RCS - RCM Strategic Global Government Fund Inc
NYSE,RLD,RealD Inc,RLD - RealD Inc
NYSE,O,Realty Income Corporation,O - Realty Income Corporation
NYSE,O^E,Realty Income Corporation,O^E - Realty Income Corporation
NYSE,O^F,Realty Income Corporation,O^F - Realty Income Corporation
NYSE,RHT,Red Hat Inc,RHT - Red Hat Inc
NYSE,RLH,Red Lion Hotels Corporation,RLH - Red Lion Hotels Corporation
NYSE,RLH^A,Red Lion Hotels Corporation,RLH^A - Red Lion Hotels Corporation
NYSE,RWT,Redwood Trust Inc,RWT - Redwood Trust Inc
NYSE,ENL,Reed Elsevier NV,ENL - Reed Elsevier NV
NYSE,RUK,Reed Elsevier PLC,RUK - Reed Elsevier PLC
NYSE,RBC,Regal Beloit Corporation,RBC - Regal Beloit Corporation
NYSE,RGC,Regal Entertainment Group,RGC - Regal Entertainment Group
NYSE,REG,Regency Centers Corporation,REG - Regency Centers Corporation
NYSE,REG^E,Regency Centers Corporation,REG^E - Regency Centers Corporation
NYSE,REG^F,Regency Centers Corporation,REG^F - Regency Centers Corporation
NYSE,RGP,Regency Energy Partners LP,RGP - Regency Energy Partners LP
NYSE,RM,Regional Management Corp,RM - Regional Management Corp
NYSE,RF,Regions Financial Corporation,RF - Regions Financial Corporation
NYSE,RF^Z,Regions Financial Corporation,RF^Z - Regions Financial Corporation
NYSE,RGS,Regis Corporation,RGS - Regis Corporation
NYSE,RGA,Reinsurance Group of America Incorporated,RGA - Reinsurance Group of America Incorporated
NYSE,RS,Reliance Steel and Aluminum Co,RS - Reliance Steel and Aluminum Co
NYSE,RNR,RenaissanceRe Holdings Ltd,RNR - RenaissanceRe Holdings Ltd
NYSE,RNR^C,RenaissanceRe Holdings Ltd,RNR^C - RenaissanceRe Holdings Ltd
NYSE,RNR^D,RenaissanceRe Holdings Ltd,RNR^D - RenaissanceRe Holdings Ltd
NYSE,SOL,Renesola Ltd,SOL - Renesola Ltd
NYSE,RENN,Renren Inc,RENN - Renren Inc
NYSE,RNF,Rentech Nitrogen Partners LP,RNF - Rentech Nitrogen Partners LP
NYSE,RSG,Republic Services Inc,RSG - Republic Services Inc
NYSE,RMD,ResMed Inc,RMD - ResMed Inc
NYSE,REN           ,Resolute Energy Corporation,REN            - Resolute Energy Corporation
NYSE,REN WS,Resolute Energy Corporation,REN WS - Resolute Energy Corporation
NYSE,RSO,Resource Capital Corp,RSO - Resource Capital Corp
NYSE,REV,Revlon Inc,REV - Revlon Inc
NYSE,REX,REX American Resources Corporation,REX - REX American Resources Corporation
NYSE,RXN,Rexnord Corporation,RXN - Rexnord Corporation
NYSE,RAI,Reynolds American Inc,RAI - Reynolds American Inc
NYSE,RNO,Rhino Resource Partners LP,RNO - Rhino Resource Partners LP
NYSE,RIO,Rio Tinto Plc,RIO - Rio Tinto Plc
NYSE,RBA,Ritchie Bros Auctioneers Incorporated,RBA - Ritchie Bros Auctioneers Incorporated
NYSE,RAD,Rite Aid Corporation,RAD - Rite Aid Corporation
NYSE,RLI,RLI Corp,RLI - RLI Corp
NYSE,RLJ,RLJ Lodging Trust,RLJ - RLJ Lodging Trust
NYSE,RRTS,Roadrunner Transportation Systems Inc,RRTS - Roadrunner Transportation Systems Inc
NYSE,RBN,Robbins and Myers Inc,RBN - Robbins and Myers Inc
NYSE,RHI,Robert Half International Inc,RHI - Robert Half International Inc
NYSE,RKT,Rock-Tenn Company,RKT - Rock-Tenn Company
NYSE,ROK,Rockwell Automation Inc,ROK - Rockwell Automation Inc
NYSE,COL,Rockwell Collins Inc,COL - Rockwell Collins Inc
NYSE,ROC,Rockwood Holdings Inc,ROC - Rockwood Holdings Inc
NYSE,RCI,Rogers Communication Inc,RCI - Rogers Communication Inc
NYSE,ROG,Rogers Corporation,ROG - Rogers Corporation
NYSE,ROL,Rollins Inc,ROL - Rollins Inc
NYSE,ROP,Roper Industries Inc,ROP - Roper Industries Inc
NYSE,RRMS,Rose Rock Midstream LP,RRMS - Rose Rock Midstream LP
NYSE,RST,Rosetta Stone,RST - Rosetta Stone
NYSE,RNDY,Roundyand#39;s Inc,RNDY - Roundyand#39;s Inc
NYSE,RSE,Rouse Properties Inc,RSE - Rouse Properties Inc
NYSE,RDC,Rowan Companies Inc,RDC - Rowan Companies Inc
NYSE,RY,Royal Bank Of Canada,RY - Royal Bank Of Canada
NYSE,RBS,Royal Bank Scotland Group Plc,RBS - Royal Bank Scotland Group Plc
NYSE,RBS^E,Royal Bank Scotland Group Plc,RBS^E - Royal Bank Scotland Group Plc
NYSE,RBS^F,Royal Bank Scotland Group Plc,RBS^F - Royal Bank Scotland Group Plc
NYSE,RBS^G,Royal Bank Scotland Group Plc,RBS^G - Royal Bank Scotland Group Plc
NYSE,RBS^H,Royal Bank Scotland Group Plc,RBS^H - Royal Bank Scotland Group Plc
NYSE,RBS^I,Royal Bank Scotland Group Plc,RBS^I - Royal Bank Scotland Group Plc
NYSE,RBS^L,Royal Bank Scotland Group Plc,RBS^L - Royal Bank Scotland Group Plc
NYSE,RBS^M,Royal Bank Scotland Group Plc,RBS^M - Royal Bank Scotland Group Plc
NYSE,RBS^N,Royal Bank Scotland Group Plc,RBS^N - Royal Bank Scotland Group Plc
